order_date,allocated_node,node_type,state,lat,lng,default_units,mechmax_units,uncap_units,mechmax_delta_units,uncap_delta_units,default_throughput,mechmax_throughput,default_tp_scaled,mechmax_tp_scaled,uncap_throughput,default_maxcap,mechmax_maxcap,uncap_maxcap,default_promise_miss_ol,mechmax_promise_miss_ol,uncap_promise_miss_ol,default_ol,mechmax_ol,uncap_ol,p_default_promise_miss_ol,p_mechmax_promise_miss_ol,p_uncap_promise_miss_ol
2022-05-18,2334,STR,TX,32.649886,-96.863018,495,387,391,-108,-104,88.22882288,13.04054054,9,1,0.039000039,909,2960,999999,68,83,75,391,306,305,0.173913043,0.27124183,0.245901639
2022-05-18,2356,STR,TX,30.216879,-95.565289,682,735,738,53,56,174.7300216,63.82608696,17,6,0.073700074,463,1150,999999,142,205,211,582,618,622,0.243986254,0.33171521,0.339228296
2022-05-18,2367,STR,TN,35.217441,-84.866113,1121,785,787,-336,-334,112.8521127,26.94158076,11,3,0.078600079,1136,2910,999999,222,192,183,898,619,618,0.247216036,0.310177706,0.296116505
2022-05-18,2378,STR,IL,41.662813,-88.464549,789,817,770,28,-19,127.6129032,24.57831325,13,2,0.076900077,775,3320,999999,149,176,171,605,602,571,0.246280992,0.292358804,0.299474606
2022-05-18,2389,STR,TX,30.000453,-95.172219,1427,1140,1084,-287,-343,110.9598854,23.21063395,11,2,0.107900108,1396,4890,999999,422,423,406,1199,964,909,0.351959967,0.43879668,0.446644664
2022-05-18,2400,STR,AZ,33.437407,-112.421869,590,621,618,31,28,135.6302521,33.51351351,14,3,0.060700061,595,1850,999999,110,124,119,419,430,420,0.262529833,0.288372093,0.283333333
2022-05-18,2411,STR,HI,21.331578,-158.092822,1004,867,859,-137,-145,83.79281537,27.0625,8,3,0.085800086,1197,3200,999999,626,538,531,703,598,591,0.890469417,0.899665552,0.898477157
2022-05-18,2433,STR,CT,41.585192,-71.99693,1059,908,855,-151,-204,138.9917695,28.34375,14,3,0.085400085,972,3200,999999,292,284,268,833,685,645,0.350540216,0.41459854,0.415503876
2022-05-18,2455,STR,CA,38.554434,-121.69929,341,689,709,348,368,199.6825397,60.88495575,20,6,0.070800071,315,1130,999999,66,202,208,250,519,533,0.264,0.389210019,0.390243902
2022-05-18,2488,STR,OH,39.144703,-84.619454,1002,855,803,-147,-199,121.395881,25.26627219,12,3,0.07980008,874,3380,999999,181,165,158,778,668,630,0.232647815,0.247005988,0.250793651
2022-05-18,2499,STR,CA,33.603888,-117.173596,1315,1132,1115,-183,-200,153.2735426,40.83333333,15,4,0.111000111,1115,2760,999999,188,280,272,934,803,785,0.201284797,0.348692403,0.346496815
2022-05-18,2532,STR,MA,42.137401,-70.83883,0,415,377,415,377,0,12.78125,0,1,0.037100037,0,3200,999999,0,165,154,0,299,275,#DIV/0!,0.551839465,0.56
2022-05-18,2565,STR,NC,35.2642,-81.1383,66,490,472,424,406,198.2142857,10.1875,20,1,0.047100047,56,4800,999999,15,67,64,55,383,371,0.272727273,0.174934726,0.172506739
2022-05-18,2631,STR,MD,39.0341,-76.684,632,699,739,67,107,129.7128589,26.74329502,13,3,0.073800074,801,2610,999999,122,128,145,511,530,566,0.238747554,0.241509434,0.256183746
2022-05-18,2730,STR,CA,33.463108,-117.606739,520,760,776,240,256,199.410609,43.125,20,4,0.077500078,509,1760,999999,67,216,228,406,603,617,0.165024631,0.358208955,0.369529984
2022-05-18,2796,STR,AL,33.467692,-86.774917,816,948,898,132,82,199.4782609,29.5625,20,3,0.08960009,575,3200,999999,178,262,239,607,751,705,0.29324547,0.348868176,0.339007092
2022-05-18,2840,STR,NY,40.66425,-73.7201,1096,1857,1775,761,679,198.4505364,57.9375,20,6,0.177200177,839,3200,999999,324,502,492,904,1453,1401,0.35840708,0.345492085,0.35117773
2022-05-18,2851,STR,OH,40.143117,-83.094907,370,562,589,192,219,154.7884187,23.33333333,15,2,0.058700059,449,2400,999999,59,96,113,285,443,476,0.207017544,0.216704289,0.237394958
2022-05-18,321,STR,CA,37.475146,-122.217683,1709,2200,2171,491,462,184.8963475,91.58333333,18,9,0.216900217,1013,2400,999999,392,810,805,1394,1850,1827,0.281205165,0.437837838,0.440613027
2022-05-18,332,STR,CA,38.007704,-121.840624,688,538,522,-150,-166,122.9773463,20.9375,12,2,0.052000052,618,2560,999999,84,78,79,564,429,420,0.14893617,0.181818182,0.188095238
2022-05-18,3324,STR,MA,41.666927,-70.294616,249,157,225,-92,-24,115.5688623,19.5,12,2,0.022400022,334,800,999999,29,41,67,209,135,186,0.138755981,0.303703704,0.360215054
2022-05-18,3401,STR,NH,43.633682,-72.322002,86,269,330,183,244,198.6206897,32,20,3,0.031700032,145,800,999999,31,109,128,72,186,236,0.430555556,0.586021505,0.542372881
2022-05-18,343,STR,WA,45.650676,-122.591779,495,434,405,-61,-90,154.7307132,4.5,15,0,0.04030004,687,9600,999999,75,158,150,335,293,283,0.223880597,0.539249147,0.530035336
2022-05-18,354,STR,MI,42.32347,-83.4716,394,374,547,-20,153,127.8571429,37.2,13,4,0.054600055,420,1000,999999,71,81,126,307,307,448,0.231270358,0.263843648,0.28125
2022-05-18,530,STR,NE,41.294429,-96.116794,1072,1211,1201,139,129,129.9363057,37.75,13,4,0.11980012,942,3200,999999,290,355,358,855,953,946,0.339181287,0.37250787,0.378435518
2022-05-18,662,STR,MN,44.81502,-92.931008,700,532,484,-168,-216,108.6592179,16.5625,11,2,0.048200048,716,3200,999999,118,104,99,535,387,350,0.220560748,0.26873385,0.282857143
2022-05-18,68,STR,MN,44.949601,-93.028418,171,492,664,321,493,123.3576642,19.91869919,12,2,0.066200066,274,2460,999999,34,172,246,137,389,521,0.248175182,0.442159383,0.472168906
2022-05-18,695,STR,TN,35.96564,-86.812455,549,792,838,243,289,189.0946502,44.94318182,19,4,0.083700084,486,1760,999999,122,242,246,433,657,691,0.281755196,0.368340944,0.356005789
2022-05-18,750,STR,GA,30.84359,-83.316461,500,398,504,-102,4,108.8846881,35.35714286,11,4,0.05020005,529,1120,999999,95,90,116,414,320,400,0.229468599,0.28125,0.29
2022-05-18,772,STR,VA,38.299852,-77.512493,577,669,661,92,84,117.8571429,22.6440678,12,2,0.066000066,896,2950,999999,100,131,139,464,557,555,0.215517241,0.23518851,0.25045045
2022-05-18,79,STR,CO,40.527326,-105.078537,628,879,885,251,257,155.1963049,45.25773196,16,5,0.088400088,433,1940,999999,126,215,220,526,736,740,0.239543726,0.292119565,0.297297297
2022-05-18,794,STR,OH,40.861642,-81.430975,639,590,662,-49,23,125.2713178,33.08988764,13,3,0.066100066,645,1780,999999,157,173,185,555,511,559,0.282882883,0.338551859,0.330948122
2022-05-18,860,STR,IA,40.820835,-91.171919,527,317,327,-210,-200,83.67346939,18.90909091,8,2,0.032200032,637,1650,999999,115,77,79,429,256,264,0.268065268,0.30078125,0.299242424
2022-05-18,871,STR,IL,40.748276,-89.635233,0,249,424,249,424,0,24.0776699,0,2,0.042300042,0,1030,999999,0,72,118,0,211,323,#DIV/0!,0.341232227,0.365325077
2022-05-18,882,STR,TX,29.050208,-95.464699,362,421,525,59,163,152.3002421,37.16814159,15,4,0.052100052,413,1130,999999,68,119,155,303,347,433,0.224422442,0.342939481,0.357967667
2022-05-18,893,STR,IL,41.967029,-87.992439,714,677,696,-37,-18,116.0120846,21.125,12,2,0.06950007,662,3200,999999,104,113,124,566,526,542,0.183745583,0.214828897,0.228782288
2022-05-18,909,STR,AZ,33.321379,-111.981542,783,805,668,22,-115,119.0231362,16.35416667,12,2,0.064800065,778,4800,999999,194,211,175,577,546,455,0.336221837,0.386446886,0.384615385
2022-05-18,9407,DC,MN,44.9453,-92.912991,40509,41291,40904,782,395,177.7176541,4.129004129,18,0,4.09030409,43429,999999,999999,35611,36302,36075,37854,38490,38198,0.940746024,0.943154066,0.944421174
2022-05-18,970,STR,GA,34.046252,-84.286994,320,444,664,124,344,181.2121212,48.57142857,18,5,0.066200066,330,910,999999,87,122,173,241,342,482,0.360995851,0.356725146,0.358921162
2022-05-18,981,STR,GA,34.009047,-84.573229,698,777,813,79,115,145.970696,37.57281553,15,4,0.081000081,546,2060,999999,178,254,259,565,617,635,0.315044248,0.411669368,0.407874016
2022-05-18,992,STR,MO,37.299212,-89.580194,656,623,575,-33,-81,114.8148148,21.12244898,11,2,0.057300057,675,2940,999999,113,138,130,529,502,464,0.213610586,0.274900398,0.280172414
2022-05-19,1004,STR,MD,38.952326,-76.722322,565,715,662,150,97,128.9393939,21.57099698,13,2,0.066100066,660,3310,999999,204,258,249,432,555,515,0.472222222,0.464864865,0.483495146
2022-05-19,1026,STR,CA,38.282734,-122.277002,569,729,761,160,192,199.382716,73.43434343,20,7,0.075900076,324,990,999999,164,277,302,431,565,592,0.380510441,0.490265487,0.510135135
2022-05-19,1037,STR,OH,39.287984,-84.453876,702,667,626,-35,-76,116.6942149,20.8125,12,2,0.062300062,605,3200,999999,184,193,161,569,534,503,0.323374341,0.361423221,0.320079523
2022-05-19,1048,STR,VA,36.86527,-76.212298,397,392,486,-5,89,123.0946882,20.68783069,12,2,0.048500049,433,1890,999999,161,184,232,295,298,380,0.545762712,0.617449664,0.610526316
2022-05-19,1059,STR,TN,36.182625,-86.637907,719,576,578,-143,-141,105.2851182,20.75812274,11,2,0.057700058,719,2770,999999,209,176,176,581,461,462,0.359724613,0.381778742,0.380952381
2022-05-19,1103,STR,VA,37.107827,-76.492272,677,753,687,76,10,139.8666667,21.01123596,14,2,0.068400068,750,3560,999999,316,358,335,576,629,580,0.548611111,0.569157393,0.577586207
2022-05-19,1114,STR,AR,34.755508,-92.414374,466,449,492,-17,26,131.3924051,22.62626263,13,2,0.049100049,395,1980,999999,172,195,222,368,358,395,0.467391304,0.544692737,0.562025316
2022-05-19,1125,STR,IL,42.052844,-87.838899,439,722,762,283,323,197.6833977,63.15789474,20,6,0.075800076,259,1140,999999,152,321,336,334,556,594,0.45508982,0.577338129,0.565656566
2022-05-19,1147,STR,NY,40.688227,-73.406133,950,2074,2091,1124,1141,199.5319813,64.59375,20,6,0.208400208,641,3200,999999,378,1237,1240,696,1623,1635,0.543103448,0.762168823,0.758409786
2022-05-19,1158,STR,NJ,40.036142,-74.822986,920,1333,1353,413,433,196.5053763,45.54794521,20,5,0.135000135,744,2920,999999,416,617,627,672,998,1008,0.619047619,0.618236473,0.62202381
2022-05-19,1213,STR,IL,41.644007,-88.004072,633,787,818,154,185,180.8564232,31.44,18,3,0.081700082,397,2500,999999,188,301,301,506,640,660,0.371541502,0.4703125,0.456060606
2022-05-19,1224,STR,NJ,40.562362,-74.553134,1656,1146,1196,-510,-460,171.9202899,35.78125,17,4,0.11950012,1104,3200,999999,709,577,601,1337,970,1014,0.530291698,0.594845361,0.59270217
2022-05-19,1246,STR,WI,44.823398,-87.403163,580,473,450,-107,-130,75.82938389,16.94244604,8,2,0.044800045,844,2780,999999,191,173,156,474,384,370,0.402953586,0.450520833,0.421621622
2022-05-19,1257,STR,MD,39.620301,-77.772574,956,713,689,-243,-267,117.7822178,22.21875,12,2,0.068700069,1001,3200,999999,309,251,235,775,576,550,0.398709677,0.435763889,0.427272727
2022-05-19,1268,STR,NY,42.705805,-73.823925,683,560,759,-123,76,148.3619345,34.875,15,3,0.075700076,641,1600,999999,266,265,332,490,432,558,0.542857143,0.613425926,0.594982079
2022-05-19,1279,STR,MO,38.564709,-90.404735,507,494,527,-13,20,124.6153846,24.52261307,12,2,0.052600053,455,1990,999999,176,199,213,441,425,458,0.399092971,0.468235294,0.465065502
2022-05-19,1301,STR,OH,41.216528,-80.752596,904,522,476,-382,-428,97.44346116,16.21875,10,2,0.047500048,1017,3200,999999,221,162,146,751,429,390,0.294274301,0.377622378,0.374358974
2022-05-19,1312,STR,DE,39.159345,-75.511066,533,653,825,120,292,173.9549839,36.02209945,17,4,0.082400082,622,1810,999999,248,231,309,445,482,616,0.557303371,0.479253112,0.501623377
2022-05-19,1323,STR,IL,41.918795,-88.263731,714,766,732,52,18,152.0128824,22.10982659,15,2,0.073100073,621,3460,999999,215,269,259,530,603,570,0.405660377,0.446102819,0.454385965
2022-05-19,1334,STR,MI,46.551176,-87.460326,279,257,258,-22,-21,73.44497608,14.48863636,7,1,0.025600026,418,1760,999999,113,119,121,220,202,203,0.513636364,0.589108911,0.596059113
2022-05-19,1345,STR,NJ,40.276872,-74.540946,948,1511,1536,563,588,197.7243995,59.2519685,20,6,0.153000153,791,2540,999999,412,815,837,775,1233,1256,0.531612903,0.660989457,0.666401274
2022-05-19,1356,STR,MN,44.916909,-93.504896,679,643,739,-36,60,136.7972743,34.64864865,14,3,0.073700074,587,1850,999999,257,315,341,537,516,552,0.47858473,0.610465116,0.617753623
2022-05-19,1378,STR,NJ,40.23093,-74.0445,1211,1883,1711,672,500,199.3762994,39.1875,20,4,0.171000171,962,4800,999999,535,862,795,937,1442,1340,0.570971185,0.59778086,0.593283582
2022-05-19,1389,STR,NJ,39.82943,-75.091781,1460,1051,1027,-409,-433,136.553323,32.8125,14,3,0.102600103,1294,3200,999999,557,440,435,1149,823,801,0.484769365,0.534629405,0.543071161
2022-05-19,1400,STR,GA,33.885814,-84.744219,1112,751,701,-361,-411,99.4934877,22.95384615,10,2,0.06960007,1382,3250,999999,344,260,244,864,537,513,0.398148148,0.484171322,0.475633528
2022-05-19,1411,STR,CA,34.074952,-118.070068,1047,1161,1105,114,58,182.132964,36.13707165,18,4,0.11040011,722,3210,999999,248,294,272,819,902,847,0.302808303,0.32594235,0.321133412
2022-05-19,1422,STR,CA,37.545146,-121.984401,951,500,427,-451,-524,68.21756225,10.39583333,7,1,0.042600043,1526,4800,999999,202,167,132,733,376,323,0.275579809,0.444148936,0.408668731
2022-05-19,1444,STR,WA,45.616707,-122.505134,488,983,980,495,492,196.4803313,37.1969697,20,4,0.097900098,483,2640,999999,158,585,583,419,782,780,0.377088305,0.748081841,0.747435897
2022-05-19,1455,STR,MO,39.247376,-94.463373,742,677,667,-65,-75,113.6729223,21.125,11,2,0.066500067,746,3200,999999,185,218,211,603,558,551,0.306799337,0.390681004,0.382940109
2022-05-19,1466,STR,MI,42.711399,-83.033136,604,696,695,92,91,146.692607,39.375,15,4,0.069200069,514,1760,999999,228,270,278,434,501,511,0.525345622,0.538922156,0.544031311
2022-05-19,1477,STR,NY,42.857601,-73.772416,814,868,879,54,65,187.2434018,31.52727273,19,3,0.087800088,682,2750,999999,370,479,467,626,672,669,0.591054313,0.712797619,0.698056801
2022-05-19,1499,STR,AL,32.618108,-85.410636,550,614,641,64,91,144.3579767,31.39175258,14,3,0.064000064,514,1940,999999,197,220,233,445,493,521,0.442696629,0.446247465,0.447216891
2022-05-19,1510,STR,PA,40.612714,-75.535035,1103,1389,1356,286,253,199.8158379,40.43731778,20,4,0.135400135,1086,3430,999999,485,611,605,872,1059,1037,0.556192661,0.576959396,0.583413693
2022-05-19,1521,STR,NY,42.77571,-73.8901,541,653,690,112,149,148.6531987,25.36964981,15,3,0.068900069,594,2570,999999,216,329,335,411,491,513,0.525547445,0.6700611,0.653021442
2022-05-19,1532,STR,NH,42.79899,-71.53679,798,427,403,-371,-395,91.12370161,17.09677419,9,2,0.04000004,1059,2480,999999,292,223,216,658,347,345,0.443768997,0.642651297,0.626086957
2022-05-19,1543,STR,KS,38.848948,-94.819941,542,545,517,3,-25,119.9592668,17,12,2,0.051600052,491,3200,999999,189,229,220,450,460,437,0.42,0.497826087,0.503432494
2022-05-19,1752,STR,UT,40.56698,-111.893,373,409,389,36,16,155.4252199,14.24561404,16,1,0.038600039,341,2850,999999,130,161,153,287,311,300,0.452961672,0.517684887,0.51
2022-05-19,1763,STR,TX,33.104797,-96.811982,567,622,658,55,91,155.6420233,56.45454545,16,6,0.065700066,514,1100,999999,198,265,287,453,500,530,0.437086093,0.53,0.541509434
2022-05-19,1774,STR,WI,44.780861,-91.434078,660,666,608,6,-52,132.0582878,21.07936508,13,2,0.060600061,549,3150,999999,179,211,185,493,492,456,0.363083164,0.428861789,0.405701754
2022-05-19,1785,STR,TX,29.547842,-98.663965,503,350,349,-153,-154,89.08819133,10.90625,9,1,0.034800035,669,3200,999999,197,159,161,430,297,296,0.458139535,0.535353535,0.543918919
2022-05-19,1796,STR,NY,42.644824,-73.700465,0,448,444,448,444,0,18.625,0,2,0.044300044,0,2400,999999,0,175,181,0,298,301,#DIV/0!,0.587248322,0.601328904
2022-05-19,1840,STR,MO,38.880085,-94.60723,488,394,394,-94,-94,40.38155803,4.041666667,4,0,0.038800039,1258,9600,999999,159,147,147,384,306,306,0.4140625,0.480392157,0.480392157
2022-05-19,1862,STR,CA,38.05213,-121.372721,294,501,530,207,236,197.5438596,44.64285714,20,4,0.052900053,285,1120,999999,71,164,180,220,387,404,0.322727273,0.42377261,0.445544554
2022-05-19,1873,STR,VA,38.79473,-77.6068,1109,1170,1155,61,46,130.5847076,36.53125,13,4,0.115400115,1334,3200,999999,386,401,396,801,855,848,0.481897628,0.469005848,0.466981132
2022-05-19,1895,STR,WI,43.014838,-87.969611,603,648,699,45,96,165.374677,61.33333333,17,6,0.06950007,387,1050,999999,179,265,288,471,499,540,0.380042463,0.531062124,0.533333333
2022-05-19,1950,STR,IL,42.017305,-88.200911,785,873,860,88,75,146.2046205,24.64387464,15,2,0.085200085,606,3510,999999,252,342,340,651,714,720,0.387096774,0.478991597,0.472222222
2022-05-19,1972,STR,OH,39.971383,-82.89574,681,509,550,-172,-131,110.2167183,20.73469388,11,2,0.054900055,646,2450,999999,253,221,236,543,436,460,0.465930018,0.506880734,0.513043478
2022-05-19,201,STR,CA,32.751897,-117.210247,293,942,963,649,670,197.9166667,90.48076923,20,9,0.096200096,240,1040,999999,76,396,400,245,767,769,0.310204082,0.516297262,0.520156047
2022-05-19,2016,STR,OH,41.420371,-81.895378,829,957,958,128,129,156.3922942,57.87878788,16,6,0.095600096,571,1650,999999,280,384,385,678,795,795,0.412979351,0.483018868,0.48427673
2022-05-19,2027,STR,GA,33.527174,-82.118653,481,594,638,113,157,147.6510067,30.7253886,15,3,0.063700064,447,1930,999999,165,197,220,380,457,493,0.434210526,0.43107221,0.446247465
2022-05-19,2038,STR,NY,43.211404,-77.451215,439,268,269,-171,-170,86.35578584,8.741496599,9,1,0.025800026,579,2940,999999,159,148,146,345,222,222,0.460869565,0.666666667,0.657657658
2022-05-19,2104,STR,NJ,40.012534,-74.958721,0,645,763,645,763,0,25.96774194,0,3,0.076200076,0,2480,999999,0,231,274,0,436,510,#DIV/0!,0.529816514,0.537254902
2022-05-19,2115,STR,CA,38.640887,-121.499327,940,1002,987,62,47,193.8461538,57.14285714,19,6,0.098500099,585,1750,999999,228,331,323,751,817,808,0.303595206,0.405140759,0.399752475
2022-05-19,212,STR,CA,33.906912,-117.459627,775,952,949,177,174,197.8151261,46.56862745,20,5,0.094700095,595,2040,999999,212,328,328,568,719,714,0.373239437,0.456189152,0.459383754
2022-05-19,2137,STR,GA,33.792608,-84.399931,733,897,697,164,-36,115.9763314,18.66666667,12,2,0.06960007,1014,4800,999999,277,382,301,614,741,592,0.451140065,0.515519568,0.508445946
2022-05-19,2214,STR,CA,38.870468,-121.30378,737,452,415,-285,-322,62.21719457,13.75,6,1,0.041400041,1326,3280,999999,223,166,147,607,370,335,0.36738056,0.448648649,0.43880597
2022-05-19,2225,STR,CO,39.746722,-105.055446,425,420,448,-5,23,148.199446,42.91666667,15,4,0.044000044,361,960,999999,177,193,209,357,363,389,0.495798319,0.531680441,0.537275064
2022-05-19,2236,STR,AZ,33.63865,-112.069,560,651,658,91,98,186.2650602,56.03448276,19,6,0.065700066,415,1160,999999,143,217,221,427,502,506,0.334894614,0.432270916,0.436758893
2022-05-19,2247,STR,NJ,40.989761,-74.325836,1476,1368,1408,-108,-68,195.4035874,49.45652174,20,5,0.140500141,892,2760,999999,602,584,601,1164,1086,1120,0.517182131,0.537753223,0.536607143
2022-05-19,2258,STR,MA,42.152383,-71.073541,986,988,989,2,3,199.6598639,29.90625,20,3,0.095800096,588,3200,999999,435,667,665,781,774,775,0.556978233,0.861757106,0.858064516
2022-05-19,2302,STR,PA,40.397293,-75.928869,958,885,869,-73,-89,131.6004077,27.46875,13,3,0.086300086,981,3200,999999,367,329,319,729,657,641,0.503429355,0.500761035,0.497659906
2022-05-19,2313,STR,MN,44.87547,-93.3236,1171,1213,1173,42,2,128.0733945,59.65517241,13,6,0.117100117,1090,2030,999999,490,555,538,889,923,894,0.551181102,0.601300108,0.601789709
2022-05-19,2324,STR,NY,43.04706,-76.2362,341,394,416,53,75,136.7897727,20.74468085,14,2,0.041200041,704,1880,999999,163,183,194,284,322,343,0.573943662,0.568322981,0.565597668
2022-05-19,2335,STR,TX,33.2201,-96.6382,697,475,500,-222,-197,101.2514221,16.33217993,10,2,0.04980005,879,2890,999999,203,176,182,554,380,395,0.366425993,0.463157895,0.460759494
2022-05-19,2346,STR,OH,40.983634,-81.49522,613,543,617,-70,4,126.4325323,27.97927461,13,3,0.061400061,541,1930,999999,220,215,238,499,435,475,0.440881764,0.494252874,0.501052632
2022-05-19,2368,STR,AZ,35.051939,-114.592099,809,509,492,-300,-317,101.6528926,18.0141844,10,2,0.049100049,968,2820,999999,216,161,153,656,417,402,0.329268293,0.386091127,0.380597015
2022-05-19,2379,STR,VA,39.221962,-78.135246,732,779,781,47,49,136.1730013,27.94964029,14,3,0.078000078,763,2780,999999,269,295,308,572,596,597,0.47027972,0.494966443,0.515912898
2022-05-19,2445,STR,FL,30.363162,-87.358086,737,673,647,-64,-90,105.4421769,24.05017921,11,2,0.064600065,735,2790,999999,268,247,244,572,488,467,0.468531469,0.506147541,0.52248394
2022-05-19,245,STR,CA,34.673656,-118.149399,248,496,640,248,392,199.5798319,51.5625,20,5,0.063900064,238,960,999999,102,152,186,182,382,484,0.56043956,0.397905759,0.384297521
2022-05-19,2456,STR,MN,45.278232,-93.563492,1500,1645,891,145,-609,100.3017502,17.125,10,2,0.089000089,1657,9600,999999,547,687,352,1090,1178,638,0.501834862,0.583191851,0.551724138
2022-05-19,2467,STR,TX,29.517056,-98.504488,516,529,485,13,-31,120.4198473,14.30894309,12,1,0.048400048,524,3690,999999,174,214,194,432,435,399,0.402777778,0.491954023,0.486215539
